"month","year","country","Records","Downloads","Users","cumulative_downloads_by_year","cumulative_records_downloaded_by_year","cumulative_unique_users_by_year"
7,2017,"CO",99665477,499,78,3541,472478608,577
7,2017,"CR",22824005,91,12,243,93242712,93
7,2017,"CU",9795061,13,4,87,12094208,8
7,2017,"CZ",9150356,6,5,73,13942896,17
7,2017,"DE",97086890,117,24,1264,740713346,164
7,2017,"DK",11948816,12,6,330,146703011,43
7,2017,"DO",33,2,1,20,122393,4
7,2017,"EC",6610096,79,15,911,187171932,173
7,2017,"EG",1,1,1,99,392646281,13
7,2017,"ES",18627960,258,31,2621,680013760,439
7,2017,"FI",1446,21,1,73,189353063,8
7,2017,"FR",2633979,34,15,508,438222227,118
7,2017,"GA",712,15,1,15,712,1
7,2017,"GB",116986177,350,38,2387,966552834,319
7,2017,"GE",449012,14,2,127,1881337,2
7,2017,"GN",302552,4,1,9,598692,2
7,2017,"GR",77557,2,2,30,2988719,18
7,2017,"GT",2613694,103,37,252,6249822,59
7,2017,"HN",1398,2,1,6,54133,3
7,2017,"HU",6462887,4,3,8,6580232,7
7,2017,"ID",11168,6,4,308,10743716,30
7,2017,"IL",1820286,12,5,54,69435019,21
7,2017,"IN",3980680,27,12,256,97624147,96
7,2017,"IR",270766,153,3,285,2328653,36
7,2017,"IT",3078984,39,11,635,56238191,84
7,2017,"JP",3981790,9,7,307,148880421,48
7,2017,"KR",9042148,29,7,86,19669517,38
7,2017,"LB",250,2,1,20,183412,2
7,2017,"MG",3408,2,2,30,125191183,13
7,2017,"MK",38153,1,1,1,38153,1
7,2017,"MM",246,3,1,3,246,1
7,2017,"MW",3906,1,1,2,10395,2
7,2017,"MX",95663558,696,126,8501,1309713745,1257
7,2017,"MZ",90128,8,2,468,27913031,4
7,2017,"NC",48811,10,3,13,49181,2
7,2017,"NL",30256783,114,4,574,449474490,81
7,2017,"NO",3390943,8,4,309,146280287,48
7,2017,"NP",878899,528,10,595,17797732,21
7,2017,"NZ",39536,12,3,250,42697140,84
7,2017,"PE",6061281,70,20,595,18081320,162
7,2017,"PH",758592,1,1,71,14317031,28
7,2017,"PK",5420960,46,4,107,112640641,10
7,2017,"PL",4076,10,3,55,43288827,24
7,2017,"PR",4659,1,1,235,7682481,5
7,2017,"PT",44171105,69,21,429,246244261,79
7,2017,"PY",1362,9,1,12,569032,9
7,2017,"RO",760,4,1,23,42932956,5
7,2017,"RS",2155306,4,1,21,2198816,7
7,2017,"RU",929166,12,7,320,20324740,54
7,2017,"SE",1394640,85,2,264,193127251,35
7,2017,"SG",14705,4,3,79,18672131,17
7,2017,"SN",2445506,2,1,18,4447142,4
7,2017,"SR",7153,5,2,5,7153,2
7,2017,"TT",2452,1,1,3,3958,3
7,2017,"TW",8214082,21,5,122,41444050,42
7,2017,"UA",608,3,2,20,217806,12
7,2017,"US",576820618,708,130,9845,2496177772,1209
7,2017,"UY",9888,15,7,113,5741347,16
7,2017,"VE",149413,25,5,172,95211176,31
7,2017,"VN",415,2,2,13,587771,10
7,2017,"ZA",120126574,509,30,1817,450059637,177
7,2017,"ZW",5406,1,1,4,320562,4
6,2017,"AO",19758,2,1,3,29637,3
6,2017,"AQ",7102938,2,1,21,12714928,1
6,2017,"AR",633860,120,28,577,38906548,145
6,2017,"AT",97,3,1,128,15658931,20
6,2017,"AU",13143506,70,18,873,306818696,170
6,2017,"BA",538,1,1,1,538,3
6,2017,"BE",2597607,25,6,359,339681796,87
6,2017,"BJ",45619,25,9,125,440419,51
6,2017,"BO",2633147,8,5,54,7680777,19
6,2017,"BR",141357679,2128,87,5051,859607498,596
6,2017,"BT",18976,1,1,19,394012,3
6,2017,"CA",42284958,67,20,863,452349776,139
6,2017,"CH",660343,92,4,624,17482321,28
6,2017,"CI",595,1,1,6,840,2
6,2017,"CL",4387200,39,18,327,23047406,135
6,2017,"CN",82928030,931,48,4148,975232729,331
6,2017,"CO",89764133,389,73,3042,372813131,542
6,2017,"CR",904156,20,7,152,70418707,88
6,2017,"CU",593177,1,1,74,2299147,5
6,2017,"CY",19178,4,1,37,96945,3
6,2017,"CZ",11746,3,3,67,4792540,16
6,2017,"DE",81228984,61,24,1147,643626456,149
6,2017,"DK",3050305,46,3,318,134754195,42
6,2017,"DZ",48714,2,1,6,62596,3
6,2017,"EC",11586017,253,77,832,180561836,102
6,2017,"EG",390285996,90,5,98,392646280,11
6,2017,"ES",1115437,135,41,2363,661385800,420
6,2017,"FI",6476,1,1,52,189351617,8
6,2017,"FR",36864304,53,18,474,435588248,106
6,2017,"GB",77737277,198,36,2037,849566657,301
6,2017,"GF",388,2,1,3,90128,2
6,2017,"GN",86,1,1,5,296140,1
6,2017,"GR",933,1,1,28,2911162,17
6,2017,"GT",284161,8,3,149,3636128,58
6,2017,"GU",878,2,1,4,1498,2
6,2017,"HN",85,1,1,4,52735,2
6,2017,"HU",7,1,1,4,117345,6
6,2017,"ID",6808188,18,7,302,10732548,27
6,2017,"IE",869644,12,2,28,2335845,13
6,2017,"IN",12862516,18,10,229,93643467,89
6,2017,"IR",385920,18,5,132,2057887,34
6,2017,"IT",1546033,53,16,596,53159207,77
6,2017,"JP",1521,8,4,298,144898631,46
6,2017,"KE",508875,2,2,177,10873818,12
6,2017,"KR",3338749,7,4,57,10627369,37
6,2017,"LK",2203039,2,1,11,14481682,5
6,2017,"MG",1575556,3,1,28,125187775,11
6,2017,"MX",156342539,1327,245,7805,1214050187,1110
6,2017,"MY",18,1,1,33,2010064,11
6,2017,"MZ",89,1,1,460,27822903,3
6,2017,"NL",69763027,50,11,460,419217707,74
6,2017,"NO",8661484,12,4,301,142889344,46
6,2017,"NZ",15861751,47,12,238,42657604,78
6,2017,"PE",5017977,87,28,525,12020039,143
6,2017,"PH",1043204,5,3,70,13558439,25
6,2017,"PR",2669,6,2,234,7677822,4
6,2017,"PT",6371079,85,20,360,202073156,66
6,2017,"PY",567550,1,1,3,567670,9
6,2017,"RO",693156,7,2,19,42932196,3
6,2017,"RU",39753,7,2,308,19395574,54
6,2017,"SE",89359,19,6,179,191732611,33
6,2017,"SG",1638,2,1,75,18657426,16
6,2017,"SI",49,1,1,8,6411,3
6,2017,"SK",105,2,1,10,1791,3
6,2017,"SN",206905,2,1,16,2001636,3
6,2017,"TF",53327,1,1,1,53327,1
6,2017,"TH",799,2,2,39,1632360,10
6,2017,"TR",7189,4,3,65,6207669,20
6,2017,"TW",8,1,1,101,33229968,40
6,2017,"UA",92127,1,1,17,217198,10
6,2017,"US",322273677,566,163,9137,1919357154,1113
6,2017,"UY",3709,4,3,98,5731459,9
6,2017,"VE",166814,18,5,147,95061763,30
6,2017,"ZA",61213967,52,15,1308,329933063,168
6,2017,"ZW",30138,2,1,3,315156,3
5,2017,"AF",4591,1,1,2,14980,2
5,2017,"AQ",137,1,1,19,5611990,1
5,2017,"AR",4574720,122,29,457,38272688,128
5,2017,"AT",220352,49,16,125,15658834,17
5,2017,"AU",74331050,251,40,803,293675190,161
5,2017,"BE",24970196,36,14,334,337084189,83
5,2017,"BG",250096,2,2,38,2228373,6
5,2017,"BJ",12804,4,2,100,394800,46
5,2017,"BO",1077093,11,8,46,5047630,17
5,2017,"BR",106235322,849,111,2923,718249819,527
5,2017,"BW",608599,5,1,5,608599,1
5,2017,"CA",104774223,124,28,796,410064818,135
5,2017,"CH",3580882,89,10,532,16821978,24
5,2017,"CL",3112791,116,21,288,18660206,127
5,2017,"CN",278105265,418,42,3217,892304699,295
5,2017,"CO",60592070,676,158,2653,283048998,496
5,2017,"CR",633714,21,12,132,69514551,79
5,2017,"CU",616297,64,2,73,1705970,5
5,2017,"CZ",36537,12,2,64,4780794,14
5,2017,"DE",240107322,238,38,1086,562397472,138
5,2017,"DK",326309,14,5,272,131703890,39
5,2017,"DO",35179,3,2,18,122360,4
5,2017,"EC",15504885,78,23,579,168975819,90
5,2017,"EE",1501594,2,2,10,2456655,9
5,2017,"EG",2360273,7,2,8,2360284,10
5,2017,"ES",14409977,360,54,2228,660270363,400
5,2017,"FI",154213414,17,5,51,189345141,6
5,2017,"FR",114072251,39,21,421,398723944,97
5,2017,"GB",86751765,288,52,1839,771829380,278
5,2017,"GH",12904047,6,3,13,13044561,5
5,2017,"GR",879354,5,3,27,2910229,16
5,2017,"GT",661451,9,4,141,3351967,25
5,2017,"GY",991876,3,1,4,994051,2
5,2017,"HK",87147,4,2,33,2387654,5
5,2017,"HU",27890,2,1,3,117338,4
5,2017,"ID",5614,20,4,284,3924360,24
5,2017,"IE",227,6,3,16,1466201,11
5,2017,"IL",37492180,9,4,42,67614733,17
5,2017,"IN",3168682,49,10,211,80780951,82
5,2017,"IR",434989,23,6,114,1671967,31
5,2017,"IS",18,1,1,3,91,2
5,2017,"IT",5714679,61,18,543,51613174,72
5,2017,"JO",38797,1,1,2,135119683,2
5,2017,"JP",5002717,60,7,290,144897110,44
5,2017,"KE",8830918,2,1,175,10364943,12
5,2017,"KM",71082,3,1,3,71082,1
5,2017,"KP",77950,2,1,9,1105561,2
5,2017,"KR",3286017,24,7,50,7288620,31
5,2017,"LB",177169,5,2,18,183162,2
5,2017,"LK",11292358,3,1,9,12278643,4
5,2017,"LT",5729821,2,1,2,5729821,1
5,2017,"MA",147,1,1,33,10226272,4
5,2017,"MG",69446,13,3,25,123612219,8
5,2017,"MN",4915,3,1,3,4915,1
5,2017,"MX",293738601,1667,244,6478,1057707648,1045
5,2017,"MZ",27654903,388,3,459,27822814,3
5,2017,"NA",30632,16,2,18,31256,3
5,2017,"NL",16648464,53,12,410,349454680,71
5,2017,"NO",6195804,11,6,289,134227860,45
5,2017,"NP",164357,1,1,67,16918833,13
5,2017,"NZ",20078797,89,26,191,26795853,77
5,2017,"PE",1063268,97,36,438,7002062,128
5,2017,"PH",44186,16,6,65,12515235,24
5,2017,"PK",106942626,43,4,61,107219681,9
5,2017,"PL",282835,4,3,45,43284751,23
5,2017,"PT",167243,52,13,275,195702077,54
5,2017,"RE",110386,8,1,16,777681,3
5,2017,"RS",58,2,2,17,43510,6
5,2017,"RU",610010,54,13,301,19355821,52
5,2017,"SE",30955250,21,5,160,191643252,32
5,2017,"SG",50378,19,5,73,18655788,14
5,2017,"SK",375,5,1,8,1686,3
5,2017,"SN",172001,1,1,14,1794731,2
5,2017,"TH",1533912,14,4,37,1631561,8
5,2017,"TL",39,1,1,1,39,1
5,2017,"TR",656545,32,5,61,6200480,19
5,2017,"TW",11184568,24,2,100,33229960,32
5,2017,"UA",18508,2,2,16,125071,9
5,2017,"UM",4414,2,1,2,4414,1
5,2017,"US",175258409,991,239,8571,1597083477,1041
5,2017,"UY",3355818,44,8,94,5727750,6
5,2017,"VE",37380908,11,6,129,94894949,28
5,2017,"VN",159,2,2,11,587356,9
5,2017,"ZA",154756545,184,30,1256,268719096,148
4,2017,"AO",9879,1,1,1,9879,2
4,2017,"AQ",312967,5,1,18,5611853,1
4,2017,"AR",1736992,46,26,335,33697968,102
4,2017,"AT",6518374,20,3,76,15438482,16
4,2017,"AU",67807748,162,30,552,219344140,142
4,2017,"BD",50,1,1,1,50,1
4,2017,"BE",9585991,62,12,298,312113993,77
4,2017,"BG",23209,2,2,36,1978277,4
4,2017,"BJ",12383,9,3,96,381996,43
4,2017,"BN",21963,3,1,5,90523,4
4,2017,"BO",41893,28,1,35,3970537,15
4,2017,"BR",44835221,657,83,2074,612014497,457
4,2017,"BT",74741,6,2,18,375036,2
4,2017,"CA",10524457,90,19,672,305290595,121
4,2017,"CH",1070130,65,8,443,13241096,22
4,2017,"CL",1898884,45,20,172,15547415,116
4,2017,"CN",335776895,1468,50,2799,614199434,254
4,2017,"CO",31913683,853,130,1977,222456928,407
4,2017,"CR",406400,30,10,111,68880837,60
4,2017,"CY",70109,27,1,33,77767,3
4,2017,"CZ",4549760,3,2,52,4744257,11
4,2017,"DE",132238858,290,24,848,322290150,116
4,2017,"DK",17526876,66,33,258,131377581,35
4,2017,"DO",1748,8,2,15,87181,4
4,2017,"EC",2802987,46,11,501,153470934,86
4,2017,"EE",32218,4,2,8,955061,7
4,2017,"EG",11,1,1,1,11,4
4,2017,"ES",233934602,511,80,1868,645860386,385
4,2017,"ET",1,1,1,3,108,5
4,2017,"FR",4281706,81,18,382,284651693,84
4,2017,"GB",136853835,205,52,1551,685077615,250
4,2017,"GH",5409,5,2,7,140514,5
4,2017,"GL",562,1,1,1,562,1
4,2017,"GR",553499,5,2,22,2030875,12
4,2017,"GT",535979,22,3,132,2690516,21
4,2017,"HK",13609,22,7,29,2300507,5
4,2017,"ID",3052644,194,6,264,3918746,21
4,2017,"IE",118542,3,2,10,1465974,10
4,2017,"IL",2292022,9,5,33,30122553,14
4,2017,"IN",7963621,17,9,162,77612269,68
4,2017,"IR",616847,22,3,91,1236978,26
4,2017,"IT",6119774,69,18,482,45898495,68
4,2017,"JP",3060479,51,11,230,139894393,37
4,2017,"KR",136763,5,3,26,4002603,29
4,2017,"KW",286,11,1,11,286,1
4,2017,"LK",966635,3,1,6,986285,3
4,2017,"LY",793,4,1,4,793,1
4,2017,"MG",1181322,3,2,12,123542773,7
4,2017,"MX",183442059,991,229,4811,763969047,936
4,2017,"MY",816480,6,2,32,2010046,11
4,2017,"MZ",8,1,1,71,167911,2
4,2017,"NA",624,2,1,2,624,1
4,2017,"NC",370,3,2,3,370,1
4,2017,"NE",11,1,1,6,7730,1
4,2017,"NG",4653,5,1,12,123400,3
4,2017,"NI",901,4,2,7,925,4
4,2017,"NL",194831628,182,12,357,332806216,66
4,2017,"NO",56706696,24,10,278,128032056,41
4,2017,"NP",189459,29,5,66,16754476,12
4,2017,"NZ",1774032,20,10,102,6717056,47
4,2017,"PE",1387122,177,48,341,5938794,115
4,2017,"PH",928,5,2,49,12471049,23
4,2017,"PK",5841,3,2,18,277055,9
4,2017,"PL",1973817,8,4,41,43001916,22
4,2017,"PR",814,2,1,228,7675153,3
4,2017,"PT",89328124,92,17,223,195534834,49
4,2017,"PY",1,1,1,2,120,7
4,2017,"RO",41827338,2,1,12,42239040,2
4,2017,"RS",27363,2,1,15,43452,5
4,2017,"RU",1164240,47,17,247,18745811,50
4,2017,"SA",3242570,2,1,3,3243140,2
4,2017,"SE",27139786,31,10,139,160688002,21
4,2017,"SG",1074937,7,5,54,18605410,13
4,2017,"SI",1103,1,1,7,6362,3
4,2017,"SV",960468,4,1,4,960468,1
4,2017,"SZ",1118633,55,3,56,1367492,1
4,2017,"TH",25645,3,1,23,97649,8
4,2017,"TR",5340534,14,6,29,5543935,18
4,2017,"TW",581530,29,5,76,22045392,29
4,2017,"TZ",52,1,1,4,894062,3
4,2017,"US",241979885,1106,283,7580,1421825068,924
4,2017,"UY",2069373,26,13,50,2371932,4
4,2017,"VE",8,1,1,118,57514041,26
4,2017,"VN",189,1,1,9,587197,7
4,2017,"ZA",7791036,232,25,1072,113962551,122
3,2017,"AF",10389,1,1,1,10389,1
3,2017,"AR",2533201,89,25,289,31960976,81
3,2017,"AT",104650,6,5,56,8920108,10
3,2017,"AU",52548670,115,36,390,151536392,85
3,2017,"BE",76909161,91,18,236,302528002,73
3,2017,"BG",1942556,32,16,34,1955068,3
3,2017,"BJ",260110,42,12,87,369613,41
3,2017,"BO",1969003,3,2,7,3928644,14
3,2017,"BR",398942180,652,95,1417,567179276,385
3,2017,"BT",125594,2,1,12,300295,1
3,2017,"BY",843,3,1,3,843,1
3,2017,"CA",37551410,211,46,582,294766138,99
3,2017,"CH",1088610,71,12,378,12170966,16
3,2017,"CL",3536058,23,13,127,13648531,101
3,2017,"CN",116045417,781,54,1331,278422539,190
3,2017,"CO",43036863,755,138,1124,190543245,310
3,2017,"CR",14293722,35,11,81,68474437,47
3,2017,"CU",45433,2,2,9,1089673,4
3,2017,"CY",441,3,1,6,7658,2
3,2017,"CZ",6436,10,4,49,194497,9
3,2017,"DE",20156598,114,35,558,190051292,89
3,2017,"DK",11914804,27,12,192,113850705,23
3,2017,"DZ",13882,4,1,4,13882,1
3,2017,"EC",7428153,161,14,455,150667947,75
3,2017,"EE",920287,3,1,4,922843,6
3,2017,"ES",300352487,815,266,1357,411925784,349
3,2017,"ET",4,1,1,2,107,4
3,2017,"FI",555976,19,3,34,35131727,4
3,2017,"FR",3654165,95,23,301,280369987,69
3,2017,"GB",224193612,411,94,1346,548223780,224
3,2017,"GF",89740,1,1,1,89740,2
3,2017,"GH",131790,1,1,2,135105,3
3,2017,"GN",288244,2,1,4,296054,1
3,2017,"GR",729426,10,5,17,1477376,10
3,2017,"GT",201558,25,10,110,2154537,13
3,2017,"GU",620,2,1,2,620,1
3,2017,"GY",2175,1,1,1,2175,1
3,2017,"HK",2225932,4,1,7,2286898,2
3,2017,"HR",118,3,2,3,118,2
3,2017,"ID",31051,1,1,70,866102,12
3,2017,"IE",453872,4,2,7,1347432,6
3,2017,"IL",630,2,2,24,27830531,10
3,2017,"IN",14437700,23,11,145,69648648,51
3,2017,"IR",223,2,2,69,620131,21
3,2017,"IT",767141,113,14,413,39778721,52
3,2017,"JO",135080886,1,1,1,135080886,1
3,2017,"JP",65826447,26,6,179,136833914,29
3,2017,"KE",1458237,24,8,173,1534025,9
3,2017,"KP",1027402,6,1,7,1027611,1
3,2017,"KR",48198,7,4,21,3865840,24
3,2017,"LB",5993,13,2,13,5993,1
3,2017,"LK",19398,2,1,3,19650,2
3,2017,"MA",94,2,1,32,10226125,3
3,2017,"MG",9852,2,1,9,122361451,6
3,2017,"MW",6489,1,1,1,6489,1
3,2017,"MX",186526301,1845,373,3820,580526988,747
3,2017,"MY",1193391,17,4,26,1193566,9
3,2017,"NE",7719,5,1,5,7719,1
3,2017,"NI",24,3,1,3,24,1
3,2017,"NL",112404466,58,17,175,137974588,55
3,2017,"NO",41143753,22,10,254,71325360,34
3,2017,"NP",6136,1,1,37,16565017,7
3,2017,"NZ",2504812,17,10,82,4943024,35
3,2017,"PA",677,2,1,2,677,1
3,2017,"PE",5500,25,11,164,4551672,95
3,2017,"PH",188,5,1,44,12470121,19
3,2017,"PK",115197,12,3,15,271214,7
3,2017,"PL",241072,5,4,33,41028099,20
3,2017,"PR",0,3,1,226,7674339,2
3,2017,"PT",103188873,46,14,131,106206710,42
3,2017,"RO",20603,5,3,10,411702,1
3,2017,"RS",14914,1,1,13,16089,4
3,2017,"RU",3223569,97,25,200,17581571,46
3,2017,"SE",1632665,72,23,108,133548216,17
3,2017,"SG",37821,37,9,47,17530473,10
3,2017,"SI",1237,2,2,6,5259,2
3,2017,"SK",1,1,1,3,1311,2
3,2017,"TH",4254,4,2,20,72004,5
3,2017,"TR",14,1,1,15,203401,14
3,2017,"TT",1506,2,1,2,1506,3
3,2017,"TZ",894010,3,3,3,894010,2
3,2017,"UA",1456,2,2,14,106563,9
3,2017,"US",390404394,1080,227,6474,1179845183,766
3,2017,"UY",4363,16,6,24,302559,3
3,2017,"VE",40545337,58,5,117,57514033,25
3,2017,"ZA",64524524,375,57,840,106171515,108
2,2017,"AD",46,1,1,1,46,1
2,2017,"AL",35140,2,1,2,35140,1
2,2017,"AQ",15328,1,1,13,5298886,1
2,2017,"AR",29074405,139,17,200,29427775,61
2,2017,"AS",1194,2,1,2,1194,2
2,2017,"AT",6360097,15,5,50,8815458,9
2,2017,"AU",61266015,130,19,275,98987722,46
2,2017,"BE",20605127,63,16,145,225618841,58
2,2017,"BG",12216,1,1,2,12512,2
2,2017,"BJ",35037,15,7,45,109503,31
2,2017,"BM",1646,6,1,6,1646,1
2,2017,"BN",68560,2,1,2,68560,4
2,2017,"BR",84778830,426,56,765,168237096,247
2,2017,"BT",174701,10,1,10,174701,1
2,2017,"CA",210133745,122,23,371,257214728,71
2,2017,"CH",10554656,299,12,307,11082356,11
2,2017,"CL",4173287,37,8,104,10112473,62
2,2017,"CN",85531934,392,34,550,162377122,139
2,2017,"CO",112007112,147,58,369,147506382,230
2,2017,"CR",54162360,40,12,46,54180715,30
2,2017,"CU",155408,4,1,7,1044240,3
2,2017,"CY",7217,3,1,3,7217,1
2,2017,"CZ",185918,19,7,39,188061,6
2,2017,"DE",11605231,217,43,444,169894694,74
2,2017,"DK",99146940,114,7,165,101935901,10
2,2017,"DO",83088,4,1,7,85433,3
2,2017,"EC",5536207,72,10,294,143239794,65
2,2017,"ES",57231215,235,65,542,111573297,242
2,2017,"FI",265983,10,2,15,34575751,3
2,2017,"FR",215481311,83,29,206,276715822,48
2,2017,"GB",53948324,563,117,935,324030168,160
2,2017,"GE",1432325,113,1,113,1432325,1
2,2017,"GN",7464,1,1,2,7810,1
2,2017,"GR",2038,1,1,7,747950,7
2,2017,"GT",1922097,82,21,85,1952979,6
2,2017,"HK",60966,3,2,3,60966,1
2,2017,"HU",89448,1,1,1,89448,1
2,2017,"ID",247149,16,5,69,835051,10
2,2017,"IE",893560,3,3,3,893560,3
2,2017,"IL",25176001,14,5,22,27829901,6
2,2017,"IN",50589383,61,17,122,55210948,34
2,2017,"IR",19193,31,5,67,619908,18
2,2017,"IT",33620493,194,13,300,39011580,36
2,2017,"JP",70854933,131,10,153,71007467,24
2,2017,"KE",13552,21,6,149,75788,8
2,2017,"KR",3747599,3,1,14,3817642,20
2,2017,"KZ",250,2,1,2,250,1
2,2017,"LK",252,1,1,1,252,1
2,2017,"LU",198035,8,3,9,198038,3
2,2017,"MA",10226031,30,2,30,10226031,2
2,2017,"MG",495704,3,2,7,122351599,3
2,2017,"MX",252997397,1356,383,1975,394000687,515
2,2017,"MY",20,2,1,9,175,5
2,2017,"MZ",167685,69,1,70,167903,2
2,2017,"NG",5881,5,1,7,118747,2
2,2017,"NL",5267489,86,14,117,25570122,43
2,2017,"NO",15724807,144,38,232,30181607,27
2,2017,"NP",16557577,31,5,36,16558881,6
2,2017,"NZ",2405649,43,14,65,2438212,28
2,2017,"PE",4531610,66,10,139,4546172,70
2,2017,"PH",8352301,30,7,39,12469933,13
2,2017,"PL",201307,9,5,28,40787027,15
2,2017,"PR",16,3,1,223,7674339,1
2,2017,"PT",587895,68,13,85,3017837,32
2,2017,"PY",119,1,1,1,119,3
2,2017,"QA",637398,1,1,1,637398,1
2,2017,"RE",667030,7,1,8,667295,2
2,2017,"RS",406,11,1,12,1175,4
2,2017,"RU",5461629,22,11,103,14358002,38
2,2017,"SA",570,1,1,1,570,1
2,2017,"SE",131812612,10,7,36,131915551,10
2,2017,"SG",15314,4,3,10,17492652,7
2,2017,"TH",806,5,4,16,67750,5
2,2017,"TR",187878,11,3,14,203387,9
2,2017,"TW",4869969,10,4,47,21463862,27
2,2017,"UA",76095,9,2,12,105107,7
2,2017,"US",391979159,1105,240,5394,789440789,560
2,2017,"VE",16956153,56,6,59,16968696,9
2,2017,"VN",290832,7,1,8,587008,4
2,2017,"ZA",34155468,397,19,465,41646991,77
1,2017,"AQ",5283558,12,1,12,5283558,1
1,2017,"AR",353370,61,14,61,353370,30
1,2017,"AT",2455361,35,8,35,2455361,3
1,2017,"AU",37721707,145,19,145,37721707,21
1,2017,"BE",205013714,82,11,82,205013714,23
1,2017,"BG",296,1,1,1,296,1
1,2017,"BJ",74466,30,10,30,74466,18
1,2017,"BO",1959641,4,3,4,1959641,6
1,2017,"BR",83458266,339,42,339,83458266,111
1,2017,"CA",47080983,249,43,249,47080983,26
1,2017,"CH",527700,8,5,8,527700,5
1,2017,"CI",245,5,1,5,245,1
1,2017,"CL",5939186,67,21,67,5939186,26
1,2017,"CN",76845188,158,22,158,76845188,84
1,2017,"CO",35499270,222,48,222,35499270,60
1,2017,"CR",18355,6,4,6,18355,5
1,2017,"CU",888832,3,1,3,888832,2
1,2017,"CZ",2143,20,3,20,2143,4
1,2017,"DE",158289463,227,35,227,158289463,36
1,2017,"DK",2788961,51,8,51,2788961,6
1,2017,"DO",2345,3,1,3,2345,2
1,2017,"EC",137703587,222,57,222,137703587,47
1,2017,"EE",2556,1,1,1,2556,3
1,2017,"ES",54342082,307,102,307,54342082,119
1,2017,"ET",103,1,1,1,103,3
1,2017,"FI",34309768,5,3,5,34309768,2
1,2017,"FO",9074,2,1,2,9074,1
1,2017,"FR",61234511,123,22,123,61234511,24
1,2017,"GB",270081844,372,88,372,270081844,67
1,2017,"GH",3315,1,1,1,3315,2
1,2017,"GN",346,1,1,1,346,1
1,2017,"GR",745912,6,4,6,745912,5
1,2017,"GT",30882,3,2,3,30882,1
1,2017,"HN",52650,3,1,3,52650,1
1,2017,"ID",587902,53,5,53,587902,6
1,2017,"IL",2653900,8,3,8,2653900,5
1,2017,"IN",4621565,61,29,61,4621565,20
1,2017,"IR",600715,36,13,36,600715,13
1,2017,"IS",73,2,1,2,73,1
1,2017,"IT",5391087,106,13,106,5391087,10
1,2017,"JP",152534,22,12,22,152534,10
1,2017,"KE",62236,128,17,128,62236,2
1,2017,"KP",209,1,1,1,209,1
1,2017,"KR",70043,11,4,11,70043,7
1,2017,"LU",3,1,1,1,3,3
1,2017,"MG",121855895,4,1,4,121855895,1
1,2017,"MX",141003290,619,162,619,141003290,198
1,2017,"MY",155,7,2,7,155,2
1,2017,"MZ",218,1,1,1,218,2
1,2017,"NG",112866,2,2,2,112866,1
1,2017,"NL",20302633,31,11,31,20302633,30
1,2017,"NO",14456800,88,10,88,14456800,10
1,2017,"NP",1304,5,2,5,1304,5
1,2017,"NZ",32563,22,5,22,32563,5
1,2017,"PE",14562,73,12,73,14562,18
1,2017,"PH",4117632,9,2,9,4117632,5
1,2017,"PK",156017,3,2,3,156017,3
1,2017,"PL",40585720,19,13,19,40585720,5
1,2017,"PR",7674323,220,1,220,7674323,1
1,2017,"PT",2429942,17,8,17,2429942,12
1,2017,"RE",265,1,1,1,265,1
1,2017,"RO",391099,5,3,5,391099,1
1,2017,"RS",769,1,1,1,769,3
1,2017,"RU",8896373,81,13,81,8896373,21
1,2017,"SE",102939,26,7,26,102939,8
1,2017,"SG",17477338,6,2,6,17477338,1
1,2017,"SI",4022,4,3,4,4022,1
1,2017,"SK",1310,2,1,2,1310,1
1,2017,"SL",36221,2,1,2,36221,1
1,2017,"SN",1622730,13,1,13,1622730,1
1,2017,"SZ",248859,1,1,1,248859,1
1,2017,"TG",4,2,1,2,4,1
1,2017,"TH",66944,11,1,11,66944,3
1,2017,"TR",15509,3,2,3,15509,3
1,2017,"TW",16593893,37,14,37,16593893,15
1,2017,"UA",29012,3,1,3,29012,3
1,2017,"US",397461630,4289,163,4289,397461630,283
1,2017,"UY",298196,8,1,8,298196,1
1,2017,"VE",12543,3,1,3,12543,3
1,2017,"VN",296176,1,1,1,296176,3
1,2017,"ZA",7491523,68,12,68,7491523,15
1,2017,"ZW",285018,1,1,1,285018,3
12,2016,"AD",2002,4,1,10,256418,5
12,2016,"AL",212560,2,1,4,35000971,3
12,2016,"AQ",42727497,5,1,5,42727497,1
12,2016,"AR",8336394,246,29,1575,268237167,182
12,2016,"AT",33574,14,4,196,27310162,31
12,2016,"AU",62334922,131,22,2220,746551622,172
12,2016,"BD",37,1,1,8,92881,4
12,2016,"BE",12556716,56,28,1180,125425559,102
12,2016,"BJ",23907345,37,7,332,70353000,49
12,2016,"BO",979920,1,1,106,7405299,27
12,2016,"BR",17601157,274,77,7391,766098852,709
12,2016,"BY",299926,33,1,61,348410,1
12,2016,"CA",8935614,149,17,1940,688816151,229
12,2016,"CH",12645338,49,6,286,81067317,46
12,2016,"CI",523,28,1,114,5603263,8
12,2016,"CL",672997,101,27,1507,59952803,150
12,2016,"CN",13670047,149,36,3025,1082959259,224
12,2016,"CO",87542958,229,49,5440,783308340,670
12,2016,"CR",29981465,11,4,385,110713207,51
12,2016,"CZ",18066,5,4,160,139194398,31
12,2016,"DE",107706508,320,33,2230,1328726248,230
12,2016,"DK",2810153,36,6,854,58764680,66
12,2016,"EC",2581480,13,5,2343,32702845,118
12,2016,"EE",60151,22,2,87,10034801,9
